id_sale,id_user,qty_sale,date_sale,created_at,updated_at
1486,1,2,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1487,1,2,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1488,1,5,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1489,1,4,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1490,1,4,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1491,1,4,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1492,1,5,2021-10-09,2023-08-06 09:09:06,2023-08-06 09:09:06
1493,1,2,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1494,1,1,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1495,1,5,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1496,1,5,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1497,1,1,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1498,1,5,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1499,1,5,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1500,1,2,2021-10-10,2023-08-06 09:09:06,2023-08-06 09:09:06
1501,1,1,2021-10-10,2023-08-06 09:09:07,2023-08-06 09:09:07
1502,1,5,2021-10-10,2023-08-06 09:09:07,2023-08-06 09:09:07
1503,1,5,2021-10-10,2023-08-06 09:09:07,2023-08-06 09:09:07
1504,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1505,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1506,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1507,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1508,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1509,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1510,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1511,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1512,1,1,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1513,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1514,1,2,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1515,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1516,1,2,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1517,1,5,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1518,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1519,1,1,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1520,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1521,1,2,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1522,1,4,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1523,1,3,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1524,1,2,2021-10-11,2023-08-06 09:09:07,2023-08-06 09:09:07
1525,1,3,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1526,1,2,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1527,1,3,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1528,1,1,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1529,1,1,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1530,1,3,2021-10-12,2023-08-06 09:09:07,2023-08-06 09:09:07
1531,1,4,2021-10-12,2023-08-06 09:09:08,2023-08-06 09:09:08
1532,1,3,2021-10-12,2023-08-06 09:09:08,2023-08-06 09:09:08
1533,1,4,2021-10-12,2023-08-06 09:09:08,2023-08-06 09:09:08
1534,1,3,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1535,1,4,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1536,1,1,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1537,1,2,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1538,1,1,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1539,1,5,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1540,1,1,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1541,1,2,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1542,1,5,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1543,1,2,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1544,1,1,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1545,1,2,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1546,1,3,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1547,1,3,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1548,1,4,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1549,1,4,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1550,1,4,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1551,1,3,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1552,1,3,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1553,1,5,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1554,1,4,2021-10-13,2023-08-06 09:09:08,2023-08-06 09:09:08
1555,1,3,2021-10-14,2023-08-06 09:09:08,2023-08-06 09:09:08
1556,1,3,2021-10-14,2023-08-06 09:09:08,2023-08-06 09:09:08
1557,1,4,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1558,1,5,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1559,1,5,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1560,1,1,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1561,1,2,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1562,1,3,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1563,1,2,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1564,1,2,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1565,1,1,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1566,1,4,2021-10-14,2023-08-06 09:09:09,2023-08-06 09:09:09
1567,1,5,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1568,1,2,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1569,1,4,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1570,1,2,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1571,1,3,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1572,1,2,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1573,1,1,2021-10-15,2023-08-06 09:09:09,2023-08-06 09:09:09
1574,1,1,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1575,1,4,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1576,1,2,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1577,1,3,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1578,1,3,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1579,1,5,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1580,1,4,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1581,1,3,2021-10-16,2023-08-06 09:09:09,2023-08-06 09:09:09
1582,1,1,2021-10-17,2023-08-06 09:09:09,2023-08-06 09:09:09
1583,1,1,2021-10-17,2023-08-06 09:09:09,2023-08-06 09:09:09
1584,1,2,2021-10-17,2023-08-06 09:09:09,2023-08-06 09:09:09
1585,1,4,2021-10-17,2023-08-06 09:09:09,2023-08-06 09:09:09
1586,1,4,2021-10-17,2023-08-06 09:09:09,2023-08-06 09:09:09
1587,1,1,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1588,1,2,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1589,1,1,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1590,1,3,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1591,1,5,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1592,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1593,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1594,1,5,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1595,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1596,1,3,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1597,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1598,1,2,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1599,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1600,1,1,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1601,1,1,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1602,1,5,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1603,1,5,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1604,1,4,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1605,1,2,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1606,1,3,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1607,1,5,2021-10-17,2023-08-06 09:09:10,2023-08-06 09:09:10
1608,1,2,2021-10-18,2023-08-06 09:09:10,2023-08-06 09:09:10
1609,1,3,2021-10-18,2023-08-06 09:09:10,2023-08-06 09:09:10
1610,1,5,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1611,1,1,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1612,1,3,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1613,1,1,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1614,1,4,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1615,1,5,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1616,1,5,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1617,1,1,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1618,1,4,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1619,1,5,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1620,1,3,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1621,1,4,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1622,1,2,2021-10-18,2023-08-06 09:09:11,2023-08-06 09:09:11
1623,1,5,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1624,1,3,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1625,1,4,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1626,1,2,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1627,1,1,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1628,1,3,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1629,1,5,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1630,1,1,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1631,1,1,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1632,1,4,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1633,1,4,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1634,1,4,2021-10-19,2023-08-06 09:09:11,2023-08-06 09:09:11
1635,1,2,2021-10-20,2023-08-06 09:09:11,2023-08-06 09:09:11
1636,1,4,2021-10-20,2023-08-06 09:09:11,2023-08-06 09:09:11
1637,1,2,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1638,1,4,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1639,1,2,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1640,1,1,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1641,1,5,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1642,1,4,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1643,1,4,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1644,1,4,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1645,1,2,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1646,1,5,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1647,1,2,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1648,1,4,2021-10-20,2023-08-06 09:09:12,2023-08-06 09:09:12
1649,1,3,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1650,1,1,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1651,1,1,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1652,1,2,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1653,1,4,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1654,1,2,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1655,1,5,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1656,1,3,2021-10-21,2023-08-06 09:09:12,2023-08-06 09:09:12
1657,1,1,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1658,1,5,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1659,1,2,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1660,1,1,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1661,1,4,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1662,1,5,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1663,1,5,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1664,1,5,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1665,1,3,2021-10-22,2023-08-06 09:09:12,2023-08-06 09:09:12
1666,1,1,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1667,1,2,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1668,1,3,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1669,1,4,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1670,1,3,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1671,1,2,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1672,1,3,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1673,1,2,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1674,1,1,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1675,1,5,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1676,1,1,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1677,1,4,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1678,1,4,2021-10-22,2023-08-06 09:09:13,2023-08-06 09:09:13
1679,1,2,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1680,1,3,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1681,1,5,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1682,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1683,1,1,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1684,1,1,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1685,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1686,1,3,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1687,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1688,1,2,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1689,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1690,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1691,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1692,1,2,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1693,1,3,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1694,1,2,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1695,1,4,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1696,1,1,2021-10-23,2023-08-06 09:09:13,2023-08-06 09:09:13
1697,1,2,2021-10-23,2023-08-06 09:09:14,2023-08-06 09:09:14
1698,1,4,2021-10-23,2023-08-06 09:09:14,2023-08-06 09:09:14
1699,1,4,2021-10-23,2023-08-06 09:09:14,2023-08-06 09:09:14
1700,1,1,2021-10-23,2023-08-06 09:09:14,2023-08-06 09:09:14
1701,1,2,2021-10-23,2023-08-06 09:09:14,2023-08-06 09:09:14
1702,1,3,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1703,1,2,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1704,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1705,1,2,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1706,1,1,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1707,1,5,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1708,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1709,1,5,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1710,1,5,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1711,1,5,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1712,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1713,1,2,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1714,1,1,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1715,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1716,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1717,1,5,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1718,1,3,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1719,1,4,2021-10-24,2023-08-06 09:09:14,2023-08-06 09:09:14
1720,1,1,2021-10-25,2023-08-06 09:09:14,2023-08-06 09:09:14
1721,1,2,2021-10-25,2023-08-06 09:09:14,2023-08-06 09:09:14
1722,1,2,2021-10-25,2023-08-06 09:09:15,2023-08-06 09:09:15
1723,1,2,2021-10-25,2023-08-06 09:09:15,2023-08-06 09:09:15
1724,1,2,2021-10-25,2023-08-06 09:09:15,2023-08-06 09:09:15
1725,1,1,2021-10-25,2023-08-06 09:09:15,2023-08-06 09:09:15
1726,1,2,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1727,1,1,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1728,1,4,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1729,1,2,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1730,1,3,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1731,1,3,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1732,1,4,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1733,1,1,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1734,1,4,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1735,1,2,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1736,1,3,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1737,1,3,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1738,1,5,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1739,1,5,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1740,1,1,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1741,1,5,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1742,1,5,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1743,1,1,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1744,1,3,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1745,1,1,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1746,1,4,2021-10-26,2023-08-06 09:09:15,2023-08-06 09:09:15
1747,1,2,2021-10-27,2023-08-06 09:09:15,2023-08-06 09:09:15
1748,1,5,2021-10-27,2023-08-06 09:09:15,2023-08-06 09:09:15
1749,1,5,2021-10-27,2023-08-06 09:09:15,2023-08-06 09:09:15
1750,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1751,1,2,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1752,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1753,1,1,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1754,1,5,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1755,1,5,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1756,1,3,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1757,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1758,1,5,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1759,1,1,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1760,1,3,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1761,1,3,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1762,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1763,1,5,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1764,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1765,1,3,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1766,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1767,1,4,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1768,1,3,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1769,1,1,2021-10-27,2023-08-06 09:09:16,2023-08-06 09:09:16
1770,1,4,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1771,1,1,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1772,1,4,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1773,1,5,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1774,1,2,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1775,1,3,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1776,1,2,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1777,1,1,2021-10-28,2023-08-06 09:09:16,2023-08-06 09:09:16
1778,1,5,2021-10-29,2023-08-06 09:09:16,2023-08-06 09:09:16
1779,1,3,2021-10-29,2023-08-06 09:09:17,2023-08-06 09:09:17
1780,1,3,2021-10-29,2023-08-06 09:09:17,2023-08-06 09:09:17
1781,1,1,2021-10-29,2023-08-06 09:09:17,2023-08-06 09:09:17
1782,1,3,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1783,1,4,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1784,1,2,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1785,1,5,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1786,1,3,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1787,1,4,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1788,1,2,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1789,1,3,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1790,1,1,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1791,1,1,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1792,1,3,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1793,1,1,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1794,1,1,2021-10-30,2023-08-06 09:09:17,2023-08-06 09:09:17
1795,1,5,2021-10-31,2023-08-06 09:09:17,2023-08-06 09:09:17
1796,1,2,2021-10-31,2023-08-06 09:09:17,2023-08-06 09:09:17
1797,1,4,2021-10-31,2023-08-06 09:09:17,2023-08-06 09:09:17
1798,1,3,2021-10-31,2023-08-06 09:09:17,2023-08-06 09:09:17
1799,1,5,2021-10-31,2023-08-06 09:09:17,2023-08-06 09:09:17
1800,1,3,2021-10-31,2023-08-06 09:09:18,2023-08-06 09:09:18
1801,1,1,2021-10-31,2023-08-06 09:09:18,2023-08-06 09:09:18
1802,1,2,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1803,1,1,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1804,1,2,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1805,1,3,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1806,1,4,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1807,1,2,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1808,1,3,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1809,1,1,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1810,1,5,2021-11-01,2023-08-06 09:09:18,2023-08-06 09:09:18
1811,1,2,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1812,1,4,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1813,1,3,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1814,1,4,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1815,1,2,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1816,1,2,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1817,1,3,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1818,1,3,2021-11-02,2023-08-06 09:09:18,2023-08-06 09:09:18
1819,1,3,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1820,1,2,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1821,1,2,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1822,1,4,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1823,1,3,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1824,1,3,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1825,1,3,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1826,1,1,2021-11-03,2023-08-06 09:09:18,2023-08-06 09:09:18
1827,1,4,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1828,1,1,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1829,1,2,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1830,1,4,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1831,1,5,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1832,1,4,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1833,1,1,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
1834,1,4,2021-11-03,2023-08-06 09:09:19,2023-08-06 09:09:19
